,latitude,longitude,city,num
26256,32.480918,62.028239,Saaj Qala,1
26257,32.480918,62.028239,Sur Dewal,2
26258,32.480918,62.02824,Pusht Rod district,1
26259,32.480918,62.033947,Pusht Rod district,1
26260,32.48101,62.028171,Pusht Rod district,1
26261,32.481309,62.033849,Pusht Rod district,1
26262,32.481364,36.420503,Daraa district,1
26263,32.481511,62.030227,Pusht Rod district,1
26264,32.48161,62.028658,Messo,1
26265,32.481664,62.034942,Pusht Rod,1
26266,32.481916,66.96693,Anzergai,1
26267,32.482177,62.028444,Bolandi,1
26268,32.482197,62.036101,Masawa,1
26269,32.482197,62.036101,Syedabad Yazdi,2
26270,32.482463,62.031097,Jinkhani,1
26271,32.48262,62.035976,Pusht Rod district,1
26272,32.483124,35.160699,Tel Menashe,1
26273,32.483363,62.057375,Gajgin,1
26274,32.483479,67.003214,Spin Poti,1
26275,32.48352,62.040248,Madagan,1
26276,32.484111,69.623948,South Waziristan district,1
26277,32.484198,35.343315,Unknown,1
26278,32.484306,62.034711,Jinkhani,1
26279,32.48441,36.573143,Bakka,1
26280,32.484916,62.044878,Masao,1
26281,32.486571,35.103314,Katzir,1
26282,32.486597,44.548645,Unknown,1
26283,32.486638,67.368749,Shahjoy district,1
26284,32.486807,62.04039,Kharaba,1
26285,32.4869,62.058,Pul-e-Rigi,1
26286,32.486945,62.058889,Pusht Rod district,1
26287,32.486945,62.058891,Pusht Rod district,1
26288,32.486945,62.058907,Pusht Rod district,2
26289,32.487155,62.040405,Kudar,1
26290,32.487222,69.198333,Shigin,1
26291,32.487724,35.102986,Katzir,1
26292,32.487753,44.64601,Unknown,1
26293,32.488056,35.101944,Katzir,1
26294,32.488636,62.048731,Shiran,1
26295,32.489167,62.065,Pusht Rod district,4
26296,32.489466,74.540956,Mehtabpur Hanjli,1
26297,32.489819,67.476772,Shahjoy district,1
26298,32.489994,62.092451,Unknown,1
26299,32.490822,67.419631,Shahjoy district,1
26300,32.491386,67.395401,Shahjoy district,1
26301,32.491389,62.256111,Shamal Gah,3
26302,32.491491,67.035029,Argahandab district,2
26303,32.491584,74.530452,Sialkot,1
26304,32.491775,74.508059,Sialkot,1
26305,32.492144,36.712545,Salkhad,1
26306,32.492179,65.038016,Kajaki district,1
26307,32.49228,62.256068,Shamal Gah,2
26308,32.49235,74.531856,Sialkot,1
26309,32.492461,35.052817,Wadi Ara,1
26310,32.492477,74.53104,Sialkot,1
26311,32.492898,62.168146,Pusht Rod district,1
26312,32.492952,62.067757,Gnhkan,1
26313,32.493507,45.967051,Hakim,1
26314,32.493537,74.530343,Sialkot,10
26315,32.493611,62.151667,Pusht Rod district,1
26316,32.493842,67.401379,Shahjoy district,1
26317,32.493848,67.001391,Argahandab district,1
26318,32.494155,62.260066,Unknown,1
26319,32.494399,62.070787,Belandi,1
26320,32.494565,62.261758,Unknown,1
26321,32.495138,62.057602,Pusht Rod district,1
26322,32.495224,62.260232,Khakrez,1
26323,32.495235,67.397214,Shahjoy district,1
26324,32.49528,75.294483,Bobiya,1
26325,32.495328,62.262663,Mughul Abad,1
26326,32.495328,62.262663,Shirwan,1
26327,32.495328,62.262663,Unknown,19
26328,32.495333,35.325147,Arake,1
26329,32.49538,62.262914,Unknown,1
26330,32.495833,67.394167,Shahjoy district,1
26331,32.496086,35.498352,Beit Shean,7
26332,32.4975,67.394722,Shahjoy district,2
26333,32.497501,67.394721,Shahjoy district,1
26334,32.497688,62.244918,Shawalgah,3
26335,32.4977,67.39494,Shahjoy district,1
26336,32.497767,65.978351,Unknown,1
26337,32.497867,67.394961,Shahjoy district,1
26338,32.497918,62.071371,Gosha,1
26339,32.498296,66.963028,Argahandab district,1
26340,32.499057,67.421144,Shahjoy district,2
26341,32.49948,67.414621,Shahjoy district,1
26342,32.499731,70.369447,Tora Warai,1
26343,32.499875,67.423257,Shahjoy district,2
26344,32.499975,69.922376,Walma,1
26345,32.5,62.5,Unknown,1
26346,32.500159,67.423944,Shahjoy district,1
26347,32.500835,74.562439,Talwara Mughlain,1
26348,32.501463,62.032097,Masaw,2
26349,32.501944,76.021667,Kalaban,1
26350,32.502541,67.400315,Shahjoy district,1
26351,32.50281,67.415452,Shahjoy district,7
26352,32.503072,67.415886,Shahjoy district,1
26353,32.503195,67.415893,Shahjoy district,6
26354,32.503195,67.415893,Tazi,1
26355,32.503196,67.415892,Shahjoy district,1
26356,32.503196,67.415893,Shahjoy district,1
26357,32.503235,67.415936,Shahjoy district,1
26358,32.503611,44.313056,Siniyah,1
26359,32.50368,67.475491,Shah Joy district,4
26360,32.50368,67.475491,Shahjoy district,2
26361,32.503681,67.475491,Hasan Karez,1
26362,32.503878,67.408359,Shahjoy district,2
26363,32.504199,67.416011,Shahjoy district,2
26364,32.504298,67.415774,Shahjoy district,1
26365,32.504647,62.254409,Unknown,1
26366,32.505129,62.027206,Pusht Rod district,1
26367,32.505129,63.766966,Gulistan district,1
26368,32.505163,67.412111,Shahjoy district,1
26369,32.505175,35.077434,Ara,1
26370,32.505556,45.824722,Kut district,2
26371,32.507,67.411774,Shahjoy district,1
26372,32.507639,63.769538,Boji Bast,1
26373,32.507639,63.769538,Gulistan district,11
26374,32.507639,63.769538,Nahri Saya,1
26375,32.507639,63.769538,Syah Koshah,1
26376,32.507639,63.769538,Tooto-Char,1
26377,32.50766,68.714964,Unknown,1
26378,32.507793,35.306336,Jenin,1
26379,32.507983,35.31425,Jalame,8
26380,32.508056,67.8325,Mansour,1
26381,32.508923,35.227486,Silat al-Harithiya,1
26382,32.509317,62.151553,Faizabad,2
26383,32.509489,41.644865,Rutbah district,1
26384,32.509722,68.855833,Gomal district,3
26385,32.509762,62.027206,Pusht Rod district,1
26386,32.509904,35.307883,Jalame,1
26387,32.511155,75.210425,Ghagwal,1
26388,32.511204,62.163443,Unknown,2
26389,32.511661,66.98782,Argahandab district,1
26390,32.511907,62.133305,Dukin,4
26391,32.511944,66.987222,Argahandab district,1
26392,32.51207,66.990997,Argahandab district,1
26393,32.512108,62.101085,Mullah Aman,1
26394,32.512468,44.659809,Unknown,1
26395,32.513258,63.761923,Karwangah,1
26396,32.513455,67.432673,Shahjoy district,1
26397,32.513611,62.841667,Soor,1
26398,32.513639,62.322945,Kansak,1
26399,32.513837,45.320914,Al-Noamania district,1
26400,32.514902,67.423221,Shahjoy district,1
26401,32.515773,69.289478,Angoor Ada,9
26402,32.515773,69.289478,Angor Ada,1
26403,32.515774,69.289474,Angoor Ada,2
26404,32.516582,67.014222,Argahandab district,1
26405,32.517705,41.920399,Unknown,1
26406,32.517819,36.47732,Busra,3
26407,32.518263,62.317525,Bala Buluk district,1
26408,32.518333,70.025556,Sararogha,1
26409,32.518338,70.025203,Sararogha,2
26410,32.518362,67.4145,Unknown,1
26411,32.518566,62.11368,Charmas,2
26412,32.518653,67.414785,Shahjoy,1
26413,32.518741,62.11412,Chapak,1
26414,32.518926,67.440718,Shahjoy district,1
26415,32.51899,70.025246,Sararogha,1
26416,32.519192,70.025515,Sararogha,1
26417,32.519224,74.799533,Arnia,1
26418,32.519241,67.416481,Chino,1
26419,32.519241,67.416481,Lodino,1
26420,32.519241,67.416481,Shah Joy,9
26421,32.519241,67.416481,Shahjoy,5
26422,32.519241,67.416481,Shahjoy district,4
26423,32.519241,67.416481,Shobar,1
26424,32.519469,34.949398,Binyamina,1
26425,32.519489,67.444377,Shahjoy district,1
26426,32.519848,69.789698,Asman Manza,1
26427,32.519848,69.789698,Kanigorram,2
26428,32.52021,35.151958,Umm al-Fahm,6
26429,32.520211,35.151957,Umm al-Fahm,1
26430,32.520252,35.220344,Tianik,1
26431,32.520277,62.192735,Sach,1
26432,32.52081,47.377166,Musian,3
26433,32.521034,67.433108,Nasir,1
26434,32.521389,67.413056,Shahjoy,1
26435,32.52145,67.413136,Shahjoy district,1
26436,32.52154,67.41315,Shahjoy district,1
26437,32.521933,63.78023,Toot,1
26438,32.522301,67.414352,Kala Khel,1
26439,32.523043,44.608537,Unknown,1
26440,32.523056,62.888056,Lakhshak,1
26441,32.523347,69.429499,South Waziristan district,1
26442,32.523603,67.432958,Shahjoy district,1
26443,32.523889,74.974444,Kherawali,1
26444,32.524445,35.204722,Rumana,1
26445,32.52475,66.749171,Daychopan district,1
26446,32.525278,67.2675,Nowabad,1
26447,32.525912,66.748406,Daychopan district,1
26448,32.526028,70.606808,Khairo Khel,1
26449,32.526111,75.632222,Trimblii,1
26450,32.526892,35.208114,Rumana,1
26451,32.526944,44.343889,Abu Gharaq,1
26452,32.526996,74.096084,Gorali,1
26453,32.528385,67.000011,Argahandab district,1
26454,32.529027,66.712915,Daychopan,1
26455,32.529028,66.712915,Daychopan district,1
26456,32.529034,35.259106,Ram on,1
26457,32.52938,35.259256,Ram on,1
26458,32.529407,75.694138,Pathi,1
26459,32.529674,41.022517,Wadi Ghaydah,1
26460,32.530279,73.973086,Gujrat,1
26461,32.530882,62.327872,Kansak,2
26462,32.531145,44.411396,Sinjar,1
26463,32.532429,62.325817,Kanisk,1
26464,32.532975,65.999499,Tarin Kot district,1
26465,32.533285,62.324085,Kansak,4
26466,32.533286,45.829453,Kut,26
26467,32.533287,45.829453,Kut,39
26468,32.53333,44.61667,Unknown,1
26469,32.533333,66.0,Garmab,1
26470,32.533367,63.748963,Chakab,1
26471,32.533832,44.602254,Unknown,1
26472,32.53431,62.315231,Kanisk,6
26473,32.534722,44.343333,Abu Gharaq,1
26474,32.535056,65.997144,Garmab,1
26475,32.537552,41.921997,Unknown,1
26476,32.537882,66.131622,Tangay,1
26477,32.538004,44.615711,Unknown,1
26478,32.538136,69.251556,Shakin,2
26479,32.538137,69.251555,Shikin,1
26480,32.538696,67.058389,Kechi,1
26481,32.539632,74.113383,Malikwal,1
26482,32.539668,44.415685,Babil,1
26483,32.539722,44.414722,Babil,2
26484,32.540523,75.96229,Mankote,1
26485,32.541819,44.547061,Nile,1
26486,32.54286,44.251455,Askari,1
26487,32.543027,62.323393,Kansak,1
26488,32.543377,35.210605,Salem,1
26489,32.543671,35.223995,Zububa,1
26490,32.543715,35.201409,Ayash Salem,1
26491,32.543746,35.223987,Zububa,1
26492,32.543815,67.001901,Darwazagi,2
26493,32.54407,44.547839,Mahawil district,1
26494,32.544167,44.219722,Hindiyah,1
26495,32.544442,45.40746,Numaniyah,1
26496,32.544931,45.82271,Zubaidiyah,1
26497,32.544946,36.195875,Naseeb,2
26498,32.545117,35.198786,Salem,1
26499,32.54533,35.857158,Irbid,1
26500,32.545592,41.91939,Unknown,1
26501,32.546118,70.723126,Lakki Marwat,1
26502,32.546259,70.716847,Lakki Marwat district,1
26503,32.546289,44.58127,Al-Nil,1
26504,32.546716,67.001355,Argahandab district,1
26505,32.546745,65.394013,Zartala,1
26506,32.546813,70.71466,Lakki Marwat district,1
26507,32.547035,65.999489,Garm Ab,1
26508,32.547035,65.999489,Garmab,1
26509,32.547527,44.561336,Unknown,1
26510,32.548042,41.919794,Unknown,21
26511,32.548356,65.951199,Nekmanda,1
26512,32.548356,65.951199,Sarkhom,1
26513,32.548356,65.951199,Tarin Kot,3
26514,32.548415,68.881718,Aman Khel,1
26515,32.54855,44.545441,Al-Nile,1
26516,32.548637,74.847789,Ratnal,1
26517,32.548647,70.831916,Hathi Khan Killay,1
26518,32.5487,45.416861,Numaniyah,1
26519,32.548759,65.891905,Gardan Gaw,1
26520,32.550057,67.041455,Argahandab district,2
26521,32.5506,73.208616,Malakwal,1
26522,32.550934,62.922222,Kaj Ab,1
26523,32.551368,66.990682,Argahandab district,1
26524,32.552729,65.706882,Nawa,1
26525,32.553009,75.110753,Samba,2
26526,32.553167,75.110693,Samba district,1
26527,32.55328,67.038965,Argahandab district,1
26528,32.553325,75.110752,Samba,1
26529,32.553454,75.113443,Samba district,1
26530,32.553464,75.11034,Nhankechak,1
26531,32.5539,72.131987,Manawan,1
26532,32.553906,65.39346,Zar Tali Dashta,1
26533,32.554761,67.04007,Arghandab district,1
26534,32.555694,62.920538,Chakab,1
26535,32.556074,41.922112,Unknown,1
26536,32.556074,41.92852,Unknown,1
26537,32.556243,69.843616,Ladha,1
26538,32.556652,75.116272,Samba,2
26539,32.557298,67.475825,Khan,1
26540,32.558141,67.049971,Argahandab district,1
26541,32.558504,67.132957,Argahandab district,1
26542,32.558612,41.923092,Unknown,1
26543,32.559055,67.037879,Arghandab district,1
26544,32.559078,75.098517,Samba district,1
26545,32.559761,41.919646,Unknown,1
26546,32.559761,41.919647,Al-Furat,1
26547,32.559761,41.919647,Al-Halabisah,1
26548,32.559761,41.919647,Al-Halabsah,1
26549,32.559761,41.919647,Al-Kasra,1
26550,32.559761,41.919647,Al-Maamil,1
26551,32.559761,41.919647,Al-Sakar,1
26552,32.559761,41.919647,Al-Shieha,1
26553,32.559761,41.919647,An Nassaf,1
26554,32.559761,41.919647,As Sabah Kilu,1
26555,32.559761,41.919647,Batikha,1
26556,32.559761,41.919647,Fallujah,1
26557,32.559761,41.919647,Hawr,1
26558,32.559761,41.919647,Hawz,1
26559,32.559761,41.919647,Kanazah,1
26560,32.559761,41.919647,Khunayfis,1
26561,32.559761,41.919647,Nazim Taqseem,1
26562,32.559761,41.919647,Suqur,1
26563,32.559761,41.919647,Tumayshan,1
26564,32.559761,41.919647,Umm Samawi,1
26565,32.559761,41.919647,Unknown,53
26566,32.559762,41.919647,Unknown,11
26567,32.559835,41.919696,Unknown,1
26568,32.561111,75.124722,Samba district,1
26569,32.562222,46.266667,Sheikh Saad,1
26570,32.562904,70.746462,Ghazni Khel,1
26571,32.563297,68.128148,Dila district,1
26572,32.563406,66.620368,Daychopan district,1
26573,32.563758,67.410703,Khali,1
26574,32.56394,43.914823,Karbala,1
26575,32.565084,43.490958,Ain al-Tamur district,1
26576,32.565199,72.165372,Dhaka,1
26577,32.565357,35.565978,Yardena,1
26578,32.566169,66.992454,Argahandab district,1
26579,32.566667,43.488056,Ain al-Tamur district,1
26580,32.566803,66.642328,Daychopan district,1
26581,32.566985,67.150955,Arghandab district,1
26582,32.56699,69.831711,Ladha,2
26583,32.566991,69.831708,Ladha,11
26584,32.566991,69.831708,Momi Karam,1
26585,32.56703,45.735467,Jihad,1
26586,32.568071,36.009908,Ar Ramtha,1
26587,32.568502,41.918785,Jeraishi,1
26588,32.568681,68.694701,Unknown,1
26589,32.568711,35.827996,Irbid,1
26590,32.568889,36.315278,Al-Jizah,1
26591,32.569216,41.919994,Unknown,1
26592,32.569818,74.074947,Gujrat,1
26593,32.569997,65.439348,Achakzai,1
26594,32.570144,69.457412,Ghundai,1
26595,32.571105,74.074728,Gurjat,1
26596,32.571111,69.785278,Manzai,1
26597,32.571232,34.951383,Zichron Yaakov,2
26598,32.571571,61.822412,Unknown,1
26599,32.571596,74.0752,Gujrat,1
26600,32.571769,67.133695,Argahandab district,1
26601,32.572323,74.076622,Gujrat,7
26602,32.572323,74.076622,gujrat,1
26603,32.573797,74.078939,Gurjat,1
26604,32.574592,70.717392,Lakki Marwat,1
26605,32.575399,36.048904,Ramtha,1
26606,32.576211,75.092513,Samba district,1
26607,32.576295,70.907124,Bitani,1
26608,32.576295,70.907124,Lakki Marwat district,1
26609,32.576876,41.899174,Unknown,1
26610,32.57727,75.014382,Samba district,1
26611,32.57797,75.104615,Nud,1
26612,32.579693,36.576346,Haqaf,1
26613,32.579722,62.754722,Shah Rak,1
26614,32.580222,69.822302,Sultana Maidan,1
26615,32.580398,68.739329,Unknown,1
26616,32.580577,65.993058,Tirin Kot district,1
26617,32.581387,35.182465,Megiddo,5
26618,32.582086,70.06193,Shaktoi,1
26619,32.583849,44.559631,Hillah,2
26620,32.585249,62.100899,Nangabad,1
26621,32.585372,66.584451,Daychopan district,1
26622,32.585436,41.438153,Rutbah district,1
26623,32.585514,71.543736,Mianwali,1
26624,32.585838,71.092152,Kot Langarkhel,1
26625,32.585918,41.972553,Unknown,1
26626,32.586019,73.48908,Mandi Bahauddin,1
26627,32.586237,70.060963,Shakai,1
26628,32.586457,73.491883,Mandi Bahauddin,1
26629,32.587222,74.76,Chak Mohammad Yar,1
26630,32.5875,69.810833,Kot Langar Khel,1
26631,32.5886,70.062521,Shakai,2
26632,32.588889,65.773889,Yak Ling,1
26633,32.589164,35.554579,Neve Ur,1
26634,32.589416,62.756011,Daristan,1
26635,32.5897,45.4203,Hamraniyah,1
26636,32.590141,65.775,Yak Langa,1
26637,32.5902,69.99358,Kaskai,1
26638,32.590833,67.538056,Zakozo,1
26639,32.591159,65.956724,Tarin Kot district,1
26640,32.592222,69.881389,Bibizai Ragzai,1
26641,32.592698,69.465639,Shawal,1
26642,32.594316,65.428343,Unknown,1
26643,32.594414,62.402397,Wasat-i-Bazar,1
26644,32.594444,62.7275,Daristan,1
26645,32.594841,70.59715,Tarikhel,1
26646,32.595488,69.799099,Ladha,1
26647,32.596294,65.463977,Deh Rahwod district,1
26648,32.596992,36.366148,Al-Sahwa,1
26649,32.598736,44.010626,Ein Tamer,1
26650,32.600196,62.083508,Ghorchi,1
26651,32.600288,67.495324,Hassan Karez,1
26652,32.600375,36.363352,Sahwa,1
26653,32.600431,74.808347,Khour,1
26654,32.600524,69.61514,Ziaratkai,1
26655,32.601174,65.395812,Gandomak,1
26656,32.601768,70.914772,Gulbaz Dehqan,1
26657,32.601768,70.914772,Nar Raza Khan,1
26658,32.601778,74.809414,Khour,1
26659,32.602245,65.77282,Chapa Khak,1
26660,32.602409,45.752098,Unknown,1
26661,32.602409,45.752098,Wasit,1
26662,32.602409,45.752099,Hayy al-Jamiah,1
26663,32.602409,45.752099,Unknown,1
26664,32.602715,44.019699,Unknown,1
26665,32.603015,70.85781,Dallo Khel,2
26666,32.603077,64.890852,Unknown,1
26667,32.604392,44.007145,Karbala,61
26668,32.604393,44.007145,Karbala,79
26669,32.604769,65.955917,Kas,1
26670,32.604797,70.912751,Lakki Marwat district,1
26671,32.605278,70.914444,Lakki Marwat district,1
26672,32.60598,74.730781,Ranbir Singh Pora,1
26673,32.60598,74.730781,Ranbir Singh Pura,1
26674,32.606209,70.908621,Lakki Marwat,16
26675,32.606209,70.908623,Lakki Marwat,2
26676,32.607039,69.865846,Pash Ziarat,1
26677,32.60738,69.831171,North Waziristan district,1
26678,32.608724,69.830275,Wocha Khwara,1
26679,32.608879,35.289967,Afula,13
26680,32.60888,35.289965,Afula,4
26681,32.609885,35.290105,Afula,1
26682,32.610157,61.553175,Karez e Subhan,1
26683,32.610505,70.814692,Lakki Marwat district,1
26684,32.611539,74.854896,Bishnah,3
26685,32.611717,62.520332,Unknown,1
26686,32.612401,62.525175,Dehzak,3
26687,32.613782,69.508331,Shawal district,1
26688,32.613889,65.81,Kharkrez,1
26689,32.614261,44.024993,Twareej,1
26690,32.616667,44.55,Unknown,1
26691,32.617053,65.453325,Zarkani,1
26692,32.617762,69.515765,Shawal,1
26693,32.61797,65.872373,Tarin Kot,105
26694,32.61797,65.872373,Towri,1
26695,32.618583,63.67318,Gulistan district,1
26696,32.61881,65.449498,Deh Rahwod district,1
26697,32.618811,65.871527,Sofia,1
26698,32.618869,62.495234,Sheikh Lala,1
26699,32.619178,69.508263,Kand Ghar,1
26700,32.619932,63.672104,Gulistan district,1
26701,32.619932,63.672104,Toot Chakao,1
26702,32.620361,65.442058,Londyani,1
26703,32.62063,65.44186,Lundianay,1
26704,32.620794,69.247991,Malik Shahi,1
26705,32.620832,35.55111,Gesher,1
26706,32.621201,69.522091,Makki Garh,1
26707,32.621413,65.825344,Tarin Kot,1
26708,32.621449,44.025249,Karbala,1
26709,32.622334,36.103756,Daraa,4
26710,32.622334,36.103757,Daraa,23
26711,32.622579,65.45535,Deh Rahwod district,1
26712,32.622868,69.839325,Makin,2
26713,32.622869,69.839325,Makin,5
26714,32.623063,62.46206,Ganjabad,1
26715,32.62313,65.44308,Londiana,1
26716,32.623326,69.505798,Shawal,9
26717,32.623472,62.51008,Bala Buluk,1
26718,32.623472,62.51008,Khwaja Khazar,2
26719,32.623615,62.427886,Gerani,3
26720,32.623739,65.456432,Deh Rahwod district,11
26721,32.623739,65.456432,Dihrawud,6
26722,32.623739,65.456432,Dihrawud district,3
26723,32.623739,65.456432,Sorakh Dewal,1
26724,32.623813,65.456374,Deh Rahwod,5
26725,32.623882,65.459366,Deh Rahwod district,1
26726,32.623989,65.456015,Deh Rahwod district,1
26727,32.624014,65.456016,Deh Rahwod district,1
26728,32.624052,65.45921,Deh Rahwod district,1
26729,32.62413,65.45966,Deh Rahwod district,1
26730,32.62414,65.871327,Tarin Kot district,1
26731,32.624221,69.503534,Garbaz,2
26732,32.62438,62.077706,Khaki Safed district,1
26733,32.6245,36.105221,Unknown,1
26734,32.624739,62.479651,Bala Buluk district,1
26735,32.624915,65.456075,Deh Rahwod district,1
26736,32.624925,65.455706,Deh Rahwod district,2
26737,32.625149,62.479768,Bala Baluk district,11
26738,32.625149,62.479768,Bala Buluk district,12
26739,32.625149,62.479768,Daulat Abad,1
26740,32.625149,62.479768,Dezak,1
26741,32.625149,62.479768,Kal Kala,1
26742,32.625149,62.479768,Khwajak Baba,1
26743,32.625149,62.479768,Kinisk,1
26744,32.625149,62.479768,Nalek,1
26745,32.625149,62.479768,Unknown,4
26746,32.625149,62.479769,Bala Buluk district,1
26747,32.625149,62.479769,Ganjabad,1
26748,32.62515,62.479768,Bala Buluk,1
26749,32.625335,44.025134,Karbala,1
26750,32.625351,65.656169,Deh Rahwod district,1
26751,32.625424,65.456529,Deh Rahwod,1
26752,32.625483,62.482928,Ganjabad,1
26753,32.625608,65.461403,Kakrak,1
26754,32.626277,65.871556,Karak,1
26755,32.626454,65.873015,Unknown,1
26756,32.626456,65.870275,Mehabad,1
26757,32.626487,65.450773,Deh Rahwod district,1
26758,32.626588,65.872888,Tarin Kot district,1
26759,32.626989,35.23576,Unknown,1
26760,32.627596,62.469832,Kansak,1
26761,32.627695,44.041367,Al-Wind,1
26762,32.627778,62.531111,Bala Buluk,1
26763,32.627778,62.531111,Kal Kala,1
26764,32.627893,65.877692,Unknown,1
26765,32.627893,65.878367,Unknown,1
26766,32.628228,65.87576,Surkhab,1
26767,32.628456,36.223445,Saidah,6
26768,32.628822,62.475616,Bala Buluk district,1
26769,32.628919,62.47395,Bala Buluk district,1
26770,32.629181,70.582558,Tajori,1
26771,32.629181,70.582559,Tajori,1
26772,32.62929,65.46785,Deh Rahwod district,1
26773,32.629301,65.817272,Safid Khar,2
26774,32.629444,62.489444,Shewan,1
26775,32.629449,65.452985,Kori Manda,1
26776,32.629753,62.490807,Shewan,1
26777,32.629754,62.490806,Shewan,20
26778,32.629898,62.879878,Now Bahar,1
26779,32.630123,62.476646,Bala Buluk district,1
26780,32.630883,66.767491,Daychopan district,2
26781,32.630986,35.349399,Nein,1
26782,32.631794,65.461186,Deh Rahwod district,1
26783,32.632654,65.924422,Spina Khawara,1
26784,32.632682,36.33929,Musayfirah,1
26785,32.633333,66.766667,Daychopan district,1
26786,32.634047,65.893607,Sar Shekhli,1
26787,32.634047,65.893607,Tarin Kot,1
26788,32.634167,69.429167,Mangrotai,1
26789,32.634678,36.157256,Elnaymah,1
26790,32.634992,51.363212,Najafabad,1
26791,32.635199,74.91406,Bari Brahmana,1
26792,32.635299,69.47524,Shawal,1
26793,32.635858,65.461739,Deh Rahwod district,1
26794,32.636459,65.893592,Tarin Kot,1
26795,32.636522,74.914135,Jammu,1
26796,32.637755,36.431337,Umm Walad,1
26797,32.638292,45.201259,Shakhat al Amiya,1
26798,32.639267,36.129019,Daraa,1
26799,32.639518,69.818641,Wargha Tangi,1
26800,32.63956,65.938645,Naychin,1
26801,32.639579,65.93834,Naychin,1
26802,32.63958,65.93834,Naychin,2
26803,32.63983,65.85726,Charamgar,1
26804,32.640755,65.570785,Chaparhar district,1
26805,32.640755,65.570785,Deh Rahwod,4
26806,32.640755,65.570785,Deh Rahwod district,7
26807,32.640755,65.570785,Dehrawud district,1
26808,32.640755,65.570785,Siyachoi,1
26809,32.640881,65.468183,Sangar,1
26810,32.640953,44.618975,Mahawil,1
26811,32.641304,65.438391,Deh Rahwod district,1
26812,32.642035,65.464496,Deh Rahwod district,2
26813,32.64215,69.71778,Pre Ghar,1
26814,32.642253,65.939419,Tarin Kot,1
26815,32.643647,65.454248,Deh Rahwod district,1
26816,32.643794,65.45368,Deh Rahwod district,1
26817,32.643856,62.478878,Bala Buluk district,1
26818,32.643876,62.57392,Spin Masjid,2
26819,32.644263,65.899443,Kaftar Khana,1
26820,32.645037,65.477668,Deh Rahwod district,1
26821,32.64578,70.121765,Ladha,1
26822,32.645917,44.468761,Unknown,1
26823,32.645926,44.617051,Mahawil district,2
26824,32.645971,65.520864,Deh Rahwod district,1
26825,32.646702,62.605886,Lashkak,1
26826,32.646737,73.508827,Mong,1
26827,32.647611,65.568247,Qala-e Chi,1
26828,32.648,44.5193,Unknown,1
26829,32.648139,62.454576,Ganj Abad,1
26830,32.648186,65.927726,Khanqi,1
26831,32.648781,70.875987,Paharkhel Pakka,1
26832,32.64915,44.408735,Mahawil district,1
26833,32.650245,67.755904,Ghandi,1
26834,32.650288,36.304661,Musayfirah,1
26835,32.651234,67.620941,Purdel,1
26836,32.651638,65.460736,Deh Rahwod district,1
26837,32.652032,44.625464,Mahawil,4
26838,32.65246,51.67462,Isfahan,11
26839,32.6525,65.486944,Mian Daw,1
26840,32.654749,44.408988,Mahawil,5
26841,32.654751,44.408989,Mahawil,16
26842,32.654962,51.668243,Isfahan,1
26843,32.655042,35.682998,Umm Qais,1
26844,32.655515,69.964885,Mazatal Kandaw,1
26845,32.655556,65.893611,Kotwal,1
26846,32.655556,65.893611,Tarin Kot,1
26847,32.655556,65.959722,Sar Marda,1
26848,32.655715,74.890687,Jammu,1
26849,32.655756,44.556669,Mahawil district,1
26850,32.656138,74.890036,Jammu,1
26851,32.656202,65.903195,Shah Mansour,3
26852,32.656294,74.784167,Chak Mangu,1
26853,32.657876,69.87133,Tedi bazaar,1
26854,32.658113,41.346051,Sad al-Khuzeimi,1
26855,32.658433,44.615008,Mahawil district,1
26856,32.65905,74.881414,Jammu,1
26857,32.659576,62.11441,Khaki Safed,1
26858,32.659576,62.11441,Khaki Safed district,1
26859,32.659576,62.11441,Korghan,1
26860,32.659576,62.11441,Sang Zor,1
26861,32.660469,70.632124,Bakhmal Ahmadzai,1
26862,32.661667,68.251389,Loy Qala,1
26863,32.661676,36.113661,Athman,2
26864,32.663817,69.255135,Sharmat Khel,1
26865,32.664911,65.905525,Dejoz,1
26866,32.665302,65.906955,Tarin Kot,1
26867,32.665709,65.906522,Tarin Kot district,1
26868,32.665762,65.904693,Tarin Kot district,1
26869,32.666111,67.755,Wahab Kala,1
26870,32.666146,65.903898,Tarin Kot district,1
26871,32.666398,65.903596,Tarin Kot district,1
26872,32.666404,65.903629,Albakan,1
26873,32.666404,65.903629,Mehrabad,1
26874,32.666404,65.903629,Tarin Kot,30
26875,32.666404,65.90363,Tarin Kot,6
26876,32.666585,65.902745,Tarin Kot,1
26877,32.666667,44.583333,Al-Imam district,1
26878,32.666667,66.0,Mir Abad,1
26879,32.666681,65.907893,Tarin Kot,1
26880,32.666837,62.569,Bala Buluk district,1
26881,32.666943,65.904185,Tarin Kot district,1
26882,32.667042,68.481549,Barlak,1
26883,32.667369,62.150024,Khost,1
26884,32.667476,69.859741,Dabori,1
26885,32.667476,69.859741,Khayest,1
26886,32.667476,69.859741,Marazaba,1
26887,32.667476,69.859741,Moro Area,1
26888,32.667476,69.859741,Motharay,1
26889,32.667476,69.859741,Nari Baba,2
26890,32.667476,69.859741,Pewar Tangi area,1
26891,32.667476,69.859741,Spin Qabar,1
26892,32.667476,69.859741,Unknown,3
26893,32.667578,68.493291,Jani Khail district,1
26894,32.667654,65.901057,Tarin Kot district,1
